Unnamed: 0,Borough,Borough/Citywide Office (B/CO),District,School,School Name_x,School Category,Program,Language,Language (Translated),General/Special Education,Special Education Model,fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,DBN,School Name_y,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multi-Racial,% Multi-Racial,# Native American,% Native American,# White,% White,# Missing Race/Ethnicity Data,% Missing Race/Ethnicity Data,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index,SUFFIX,POP100,GEOID_x,CENTLAT,BLOCK,AREAWATER,STATE,BASENAME,OID,LSADC,INTPTLAT,FUNCSTAT,NAME_x,OBJECTID,TRACT,CENTLON,BLKGRP,AREALAND,HU100,INTPTLON,MTFCC,LWBLKTYP,UR,COUNTY,mergeid,GEOID_y,NAME_y,total_estimate,white_nonhispanic_estimate,black_nonhispanic_estimate,native_nonhispanic_estimate,asian_nonhispanic_estimate,someother_nonhispanic_estimate,two_or_more_nonhispanic_estimate,hispanic_estimate,median_income_estimate,percent_white_nonhispanic_estimate,percent_black_nonhispanic_estimate,percent_native_nonhispanic_estimate,percent_asian_nonhispanic_estimate,percent_someother_nonhispanic_estimate,percent_two_or_more_nonhispanic_estimate,percent_hispanic_estimate
1901.0,Queens,Queens North,24.0,24Q081,P.S. 81Q Jean Paul Richter,Elementary,Dual Language,Spanish,Español,Special Education,ICT,2020.0,24Q081,Q081,P.S. 81Q Jean Paul Richter,342400010081.0,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1904-07-01 00:00:00+00:00,Open,Q081,559 CYPRESS AVENUE,NY,1008681.0,195754.0,-73.911885,40.703942,405.0,34.0,54500.0,4034370001.0,QN20,Ridgewood,Romy Diamond,Principal,718-821-9800,718-386-7203,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24Q081,P.S. 81Q Jean Paul Richter,2016-17,757.0,61.0,97.0,92.0,109.0,120.0,142.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.478,395.0,0.522,38.0,0.05,11.0,0.015,659.0,0.871,2.0,0.003,3.0,0.004,44.0,0.058,0.0,0.0,203.0,0.268,183.0,0.242,574,75.8%,78.1%,-2147483648.0,325.0,360810545003002.0,40.7042184,3002.0,0.0,36.0,3002.0,210701006111963.0,BK,40.7042184,S,Block 3002,1230642.0,054500,-73.9116019,3.0,12594.0,97.0,-73.9116019,G5040,L,U,081,36081054500.0,36081054500.0,"Census Tract 545, Queens County, New York",4039.0,962.0,133.0,0.0,88.0,0.0,0.0,2788.0,59187.0,0.23817776677395394,0.03292894280762565,0.0,0.021787571180985392,0.0,0.0,0.6902698687794009
1902.0,Queens,Queens North,24.0,24Q081,P.S. 81Q Jean Paul Richter,Elementary,Dual Language,Spanish,Español,Special Education,ICT,2020.0,24Q081,Q081,P.S. 81Q Jean Paul Richter,342400010081.0,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1904-07-01 00:00:00+00:00,Open,Q081,559 CYPRESS AVENUE,NY,1008681.0,195754.0,-73.911885,40.703942,405.0,34.0,54500.0,4034370001.0,QN20,Ridgewood,Romy Diamond,Principal,718-821-9800,718-386-7203,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24Q081,P.S. 81Q Jean Paul Richter,2017-18,682.0,51.0,108.0,99.0,78.0,99.0,115.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.475,358.0,0.525,37.0,0.054,9.0,0.013,586.0,0.859,2.0,0.003,3.0,0.004,45.0,0.066,0.0,0.0,184.0,0.27,182.0,0.267,569,83.4%,87.0%,-2147483648.0,325.0,360810545003002.0,40.7042184,3002.0,0.0,36.0,3002.0,210701006111963.0,BK,40.7042184,S,Block 3002,1230642.0,054500,-73.9116019,3.0,12594.0,97.0,-73.9116019,G5040,L,U,081,36081054500.0,36081054500.0,"Census Tract 545, Queens County, New York",4039.0,962.0,133.0,0.0,88.0,0.0,0.0,2788.0,59187.0,0.23817776677395394,0.03292894280762565,0.0,0.021787571180985392,0.0,0.0,0.6902698687794009
1903.0,Queens,Queens North,24.0,24Q081,P.S. 81Q Jean Paul Richter,Elementary,Dual Language,Spanish,Español,Special Education,ICT,2020.0,24Q081,Q081,P.S. 81Q Jean Paul Richter,342400010081.0,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1904-07-01 00:00:00+00:00,Open,Q081,559 CYPRESS AVENUE,NY,1008681.0,195754.0,-73.911885,40.703942,405.0,34.0,54500.0,4034370001.0,QN20,Ridgewood,Romy Diamond,Principal,718-821-9800,718-386-7203,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24Q081,P.S. 81Q Jean Paul Richter,2018-19,643.0,46.0,88.0,97.0,98.0,92.0,103.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.482,333.0,0.518,34.0,0.053,12.0,0.019,544.0,0.846,2.0,0.003,2.0,0.003,49.0,0.076,0.0,0.0,177.0,0.275,171.0,0.266,526,81.8%,85.9%,-2147483648.0,325.0,360810545003002.0,40.7042184,3002.0,0.0,36.0,3002.0,210701006111963.0,BK,40.7042184,S,Block 3002,1230642.0,054500,-73.9116019,3.0,12594.0,97.0,-73.9116019,G5040,L,U,081,36081054500.0,36081054500.0,"Census Tract 545, Queens County, New York",4039.0,962.0,133.0,0.0,88.0,0.0,0.0,2788.0,59187.0,0.23817776677395394,0.03292894280762565,0.0,0.021787571180985392,0.0,0.0,0.6902698687794009
1904.0,Queens,Queens North,24.0,24Q081,P.S. 81Q Jean Paul Richter,Elementary,Dual Language,Spanish,Español,Special Education,ICT,2020.0,24Q081,Q081,P.S. 81Q Jean Paul Richter,342400010081.0,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1904-07-01 00:00:00+00:00,Open,Q081,559 CYPRESS AVENUE,NY,1008681.0,195754.0,-73.911885,40.703942,405.0,34.0,54500.0,4034370001.0,QN20,Ridgewood,Romy Diamond,Principal,718-821-9800,718-386-7203,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24Q081,P.S. 81Q Jean Paul Richter,2019-20,625.0,54.0,85.0,88.0,106.0,96.0,95.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.472,330.0,0.528,31.0,0.05,12.0,0.019,529.0,0.846,5.0,0.008,3.0,0.005,45.0,0.072,0.0,0.0,161.0,0.258,175.0,0.28,508,81.3%,85.1%,-2147483648.0,325.0,360810545003002.0,40.7042184,3002.0,0.0,36.0,3002.0,210701006111963.0,BK,40.7042184,S,Block 3002,1230642.0,054500,-73.9116019,3.0,12594.0,97.0,-73.9116019,G5040,L,U,081,36081054500.0,36081054500.0,"Census Tract 545, Queens County, New York",4039.0,962.0,133.0,0.0,88.0,0.0,0.0,2788.0,59187.0,0.23817776677395394,0.03292894280762565,0.0,0.021787571180985392,0.0,0.0,0.6902698687794009
1905.0,Queens,Queens North,24.0,24Q081,P.S. 81Q Jean Paul Richter,Elementary,Dual Language,Spanish,Español,Special Education,ICT,2020.0,24Q081,Q081,P.S. 81Q Jean Paul Richter,342400010081.0,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1904-07-01 00:00:00+00:00,Open,Q081,559 CYPRESS AVENUE,NY,1008681.0,195754.0,-73.911885,40.703942,405.0,34.0,54500.0,4034370001.0,QN20,Ridgewood,Romy Diamond,Principal,718-821-9800,718-386-7203,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,405.0,104.0,24Q081,P.S. 81Q Jean Paul Richter,2020-21,587.0,38.0,87.0,86.0,86.0,108.0,92.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.486,302.0,0.514,29.0,0.049,6.0,0.01,505.0,0.86,1.0,0.002,3.0,0.005,42.0,0.072,1.0,0.002,149.0,0.254,151.0,0.257,459,78.2%,82.6%,-2147483648.0,325.0,360810545003002.0,40.7042184,3002.0,0.0,36.0,3002.0,210701006111963.0,BK,40.7042184,S,Block 3002,1230642.0,054500,-73.9116019,3.0,12594.0,97.0,-73.9116019,G5040,L,U,081,36081054500.0,36081054500.0,"Census Tract 545, Queens County, New York",4039.0,962.0,133.0,0.0,88.0,0.0,0.0,2788.0,59187.0,0.23817776677395394,0.03292894280762565,0.0,0.021787571180985392,0.0,0.0,0.6902698687794009
1911.0,Queens,Queens North,24.0,24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,24Q093,Q093,I.S. 093 Ridgewood,342400010093.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1917-07-01 00:00:00+00:00,Open,Q093,66-56 FOREST AVENUE,NY,1011128.0,196364.0,-73.903057,40.705609,405.0,30.0,58900.0,4034900001.0,QN20,Ridgewood,EDWARD SANTOS,Principal,718-821-4882,718-456-9521,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24Q093,I.S. 093 Ridgewood,2016-17,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,389.0,398.0,0.0,0.0,0.0,0.0,550.0,0.499,553.0,0.501,116.0,0.105,15.0,0.014,769.0,0.697,0.0,0.0,6.0,0.005,197.0,0.179,0.0,0.0,242.0,0.219,182.0,0.165,828,75.1%,62.2%,-2147483648.0,0.0,360810589002004.0,40.7056801,2004.0,0.0,36.0,2004.0,210701006116415.0,BK,40.7056801,S,Block 2004,3502314.0,058900,-73.9030116,2.0,8879.0,0.0,-73.9030116,G5040,L,U,081,36081058900.0,36081058900.0,"Census Tract 589, Queens County, New York",5296.0,2728.0,18.0,0.0,160.0,0.0,0.0,2390.0,62083.0,0.5151057401812689,0.0033987915407854984,0.0,0.030211480362537766,0.0,0.0,0.45128398791540786
1912.0,Queens,Queens North,24.0,24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,24Q093,Q093,I.S. 093 Ridgewood,342400010093.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1917-07-01 00:00:00+00:00,Open,Q093,66-56 FOREST AVENUE,NY,1011128.0,196364.0,-73.903057,40.705609,405.0,30.0,58900.0,4034900001.0,QN20,Ridgewood,EDWARD SANTOS,Principal,718-821-4882,718-456-9521,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24Q093,I.S. 093 Ridgewood,2017-18,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,357.0,378.0,0.0,0.0,0.0,0.0,524.0,0.477,575.0,0.523,101.0,0.092,21.0,0.019,783.0,0.712,2.0,0.002,3.0,0.003,189.0,0.172,0.0,0.0,240.0,0.218,168.0,0.153,1042,94.8%,76.7%,-2147483648.0,0.0,360810589002004.0,40.7056801,2004.0,0.0,36.0,2004.0,210701006116415.0,BK,40.7056801,S,Block 2004,3502314.0,058900,-73.9030116,2.0,8879.0,0.0,-73.9030116,G5040,L,U,081,36081058900.0,36081058900.0,"Census Tract 589, Queens County, New York",5296.0,2728.0,18.0,0.0,160.0,0.0,0.0,2390.0,62083.0,0.5151057401812689,0.0033987915407854984,0.0,0.030211480362537766,0.0,0.0,0.45128398791540786
1913.0,Queens,Queens North,24.0,24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,24Q093,Q093,I.S. 093 Ridgewood,342400010093.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1917-07-01 00:00:00+00:00,Open,Q093,66-56 FOREST AVENUE,NY,1011128.0,196364.0,-73.903057,40.705609,405.0,30.0,58900.0,4034900001.0,QN20,Ridgewood,EDWARD SANTOS,Principal,718-821-4882,718-456-9521,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24Q093,I.S. 093 Ridgewood,2018-19,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,384.0,358.0,0.0,0.0,0.0,0.0,551.0,0.49,573.0,0.51,85.0,0.076,28.0,0.025,810.0,0.721,2.0,0.002,5.0,0.004,193.0,0.172,1.0,0.001,245.0,0.218,153.0,0.136,1014,90.2%,75.3%,-2147483648.0,0.0,360810589002004.0,40.7056801,2004.0,0.0,36.0,2004.0,210701006116415.0,BK,40.7056801,S,Block 2004,3502314.0,058900,-73.9030116,2.0,8879.0,0.0,-73.9030116,G5040,L,U,081,36081058900.0,36081058900.0,"Census Tract 589, Queens County, New York",5296.0,2728.0,18.0,0.0,160.0,0.0,0.0,2390.0,62083.0,0.5151057401812689,0.0033987915407854984,0.0,0.030211480362537766,0.0,0.0,0.45128398791540786
1914.0,Queens,Queens North,24.0,24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,24Q093,Q093,I.S. 093 Ridgewood,342400010093.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1917-07-01 00:00:00+00:00,Open,Q093,66-56 FOREST AVENUE,NY,1011128.0,196364.0,-73.903057,40.705609,405.0,30.0,58900.0,4034900001.0,QN20,Ridgewood,EDWARD SANTOS,Principal,718-821-4882,718-456-9521,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24Q093,I.S. 093 Ridgewood,2019-20,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,406.0,383.0,0.0,0.0,0.0,0.0,542.0,0.469,613.0,0.531,88.0,0.076,26.0,0.023,816.0,0.706,2.0,0.002,9.0,0.008,213.0,0.184,1.0,0.001,248.0,0.215,163.0,0.141,1064,92.1%,76.4%,-2147483648.0,0.0,360810589002004.0,40.7056801,2004.0,0.0,36.0,2004.0,210701006116415.0,BK,40.7056801,S,Block 2004,3502314.0,058900,-73.9030116,2.0,8879.0,0.0,-73.9030116,G5040,L,U,081,36081058900.0,36081058900.0,"Census Tract 589, Queens County, New York",5296.0,2728.0,18.0,0.0,160.0,0.0,0.0,2390.0,62083.0,0.5151057401812689,0.0033987915407854984,0.0,0.030211480362537766,0.0,0.0,0.45128398791540786
1915.0,Queens,Queens North,24.0,24Q093,I.S. 093 Ridgewood,Junior High-Intermediate-Middle,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,24Q093,Q093,I.S. 093 Ridgewood,342400010093.0,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1917-07-01 00:00:00+00:00,Open,Q093,66-56 FOREST AVENUE,NY,1011128.0,196364.0,-73.903057,40.705609,405.0,30.0,58900.0,4034900001.0,QN20,Ridgewood,EDWARD SANTOS,Principal,718-821-4882,718-456-9521,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,405.0,104.0,24Q093,I.S. 093 Ridgewood,2020-21,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,375.0,387.0,0.0,0.0,0.0,0.0,510.0,0.471,573.0,0.529,69.0,0.064,18.0,0.017,791.0,0.73,2.0,0.002,9.0,0.008,194.0,0.179,0.0,0.0,222.0,0.205,179.0,0.165,1018,94.0%,73.2%,-2147483648.0,0.0,360810589002004.0,40.7056801,2004.0,0.0,36.0,2004.0,210701006116415.0,BK,40.7056801,S,Block 2004,3502314.0,058900,-73.9030116,2.0,8879.0,0.0,-73.9030116,G5040,L,U,081,36081058900.0,36081058900.0,"Census Tract 589, Queens County, New York",5296.0,2728.0,18.0,0.0,160.0,0.0,0.0,2390.0,62083.0,0.5151057401812689,0.0033987915407854984,0.0,0.030211480362537766,0.0,0.0,0.45128398791540786
1916.0,Queens,Queens North,24.0,24Q102,P.S. 102 Bayview,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,24Q102,Q102,P.S. 102 Bayview,342400010102.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1923-07-01 00:00:00+00:00,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,-73.878243,40.733033,404.0,25.0,47900.0,4028790031.0,QN50,Elmhurst-Maspeth,CATHERINE WEINSTEIN,Principal,718-446-3308,718-672-3101,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,404.0,110.0,24Q102,P.S. 102 Bayview,2016-17,1318.0,40.0,129.0,130.0,150.0,154.0,156.0,147.0,155.0,144.0,113.0,0.0,0.0,0.0,0.0,658.0,0.499,660.0,0.501,794.0,0.602,33.0,0.025,435.0,0.33,4.0,0.003,8.0,0.006,44.0,0.033,0.0,0.0,165.0,0.125,186.0,0.141,1133,86.0%,47.0%,-2147483648.0,196.0,360810479003004.0,40.7328597,3004.0,0.0,36.0,3004.0,210701006111796.0,BK,40.7328597,S,Block 3004,1987847.0,047900,-73.8785486,3.0,28172.0,62.0,-73.8785486,G5040,L,U,081,36081047900.0,36081047900.0,"Census Tract 479, Queens County, New York",5115.0,451.0,65.0,0.0,3523.0,0.0,13.0,996.0,58690.0,0.08817204301075268,0.01270772238514174,0.0,0.6887585532746823,0.0,0.002541544477028348,0.19472140762463344
1917.0,Queens,Queens North,24.0,24Q102,P.S. 102 Bayview,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,24Q102,Q102,P.S. 102 Bayview,342400010102.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1923-07-01 00:00:00+00:00,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,-73.878243,40.733033,404.0,25.0,47900.0,4028790031.0,QN50,Elmhurst-Maspeth,CATHERINE WEINSTEIN,Principal,718-446-3308,718-672-3101,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,404.0,110.0,24Q102,P.S. 102 Bayview,2017-18,1326.0,40.0,133.0,130.0,129.0,145.0,163.0,161.0,139.0,143.0,143.0,0.0,0.0,0.0,0.0,640.0,0.483,686.0,0.517,807.0,0.609,39.0,0.029,424.0,0.32,4.0,0.003,8.0,0.006,44.0,0.033,0.0,0.0,179.0,0.135,191.0,0.144,1140,86.0%,68.2%,-2147483648.0,196.0,360810479003004.0,40.7328597,3004.0,0.0,36.0,3004.0,210701006111796.0,BK,40.7328597,S,Block 3004,1987847.0,047900,-73.8785486,3.0,28172.0,62.0,-73.8785486,G5040,L,U,081,36081047900.0,36081047900.0,"Census Tract 479, Queens County, New York",5115.0,451.0,65.0,0.0,3523.0,0.0,13.0,996.0,58690.0,0.08817204301075268,0.01270772238514174,0.0,0.6887585532746823,0.0,0.002541544477028348,0.19472140762463344
1918.0,Queens,Queens North,24.0,24Q102,P.S. 102 Bayview,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,24Q102,Q102,P.S. 102 Bayview,342400010102.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1923-07-01 00:00:00+00:00,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,-73.878243,40.733033,404.0,25.0,47900.0,4028790031.0,QN50,Elmhurst-Maspeth,CATHERINE WEINSTEIN,Principal,718-446-3308,718-672-3101,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,404.0,110.0,24Q102,P.S. 102 Bayview,2018-19,1303.0,40.0,126.0,130.0,113.0,131.0,155.0,173.0,148.0,141.0,146.0,0.0,0.0,0.0,0.0,629.0,0.483,674.0,0.517,792.0,0.608,40.0,0.031,415.0,0.318,10.0,0.008,7.0,0.005,39.0,0.03,0.0,0.0,186.0,0.143,173.0,0.133,1099,84.3%,69.3%,-2147483648.0,196.0,360810479003004.0,40.7328597,3004.0,0.0,36.0,3004.0,210701006111796.0,BK,40.7328597,S,Block 3004,1987847.0,047900,-73.8785486,3.0,28172.0,62.0,-73.8785486,G5040,L,U,081,36081047900.0,36081047900.0,"Census Tract 479, Queens County, New York",5115.0,451.0,65.0,0.0,3523.0,0.0,13.0,996.0,58690.0,0.08817204301075268,0.01270772238514174,0.0,0.6887585532746823,0.0,0.002541544477028348,0.19472140762463344
1919.0,Queens,Queens North,24.0,24Q102,P.S. 102 Bayview,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,24Q102,Q102,P.S. 102 Bayview,342400010102.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1923-07-01 00:00:00+00:00,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,-73.878243,40.733033,404.0,25.0,47900.0,4028790031.0,QN50,Elmhurst-Maspeth,CATHERINE WEINSTEIN,Principal,718-446-3308,718-672-3101,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,404.0,110.0,24Q102,P.S. 102 Bayview,2019-20,1279.0,36.0,121.0,136.0,130.0,126.0,126.0,156.0,161.0,143.0,144.0,0.0,0.0,0.0,0.0,620.0,0.485,659.0,0.515,777.0,0.608,39.0,0.03,408.0,0.319,11.0,0.009,7.0,0.005,37.0,0.029,0.0,0.0,167.0,0.131,188.0,0.147,1047,81.9%,73.6%,-2147483648.0,196.0,360810479003004.0,40.7328597,3004.0,0.0,36.0,3004.0,210701006111796.0,BK,40.7328597,S,Block 3004,1987847.0,047900,-73.8785486,3.0,28172.0,62.0,-73.8785486,G5040,L,U,081,36081047900.0,36081047900.0,"Census Tract 479, Queens County, New York",5115.0,451.0,65.0,0.0,3523.0,0.0,13.0,996.0,58690.0,0.08817204301075268,0.01270772238514174,0.0,0.6887585532746823,0.0,0.002541544477028348,0.19472140762463344
1920.0,Queens,Queens North,24.0,24Q102,P.S. 102 Bayview,K-8,Dual Language,Chinese,中文,General Education,Not Applicable,2020.0,24Q102,Q102,P.S. 102 Bayview,342400010102.0,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1923-07-01 00:00:00+00:00,Open,Q102,55-24 VAN HORN STREET,NY,1017994.0,206364.0,-73.878243,40.733033,404.0,25.0,47900.0,4028790031.0,QN50,Elmhurst-Maspeth,CATHERINE WEINSTEIN,Principal,718-446-3308,718-672-3101,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 4- Queens North,,,,404.0,110.0,24Q102,P.S. 102 Bayview,2020-21,1233.0,35.0,113.0,121.0,127.0,131.0,124.0,132.0,151.0,159.0,140.0,0.0,0.0,0.0,0.0,580.0,0.47,653.0,0.53,762.0,0.618,46.0,0.037,371.0,0.301,9.0,0.007,10.0,0.008,35.0,0.028,0.0,0.0,160.0,0.13,193.0,0.157,1033,83.8%,70.0%,-2147483648.0,196.0,360810479003004.0,40.7328597,3004.0,0.0,36.0,3004.0,210701006111796.0,BK,40.7328597,S,Block 3004,1987847.0,047900,-73.8785486,3.0,28172.0,62.0,-73.8785486,G5040,L,U,081,36081047900.0,36081047900.0,"Census Tract 479, Queens County, New York",5115.0,451.0,65.0,0.0,3523.0,0.0,13.0,996.0,58690.0,0.08817204301075268,0.01270772238514174,0.0,0.6887585532746823,0.0,0.002541544477028348,0.19472140762463344
1931.0,Queens,Queens North,24.0,24Q143,P.S. 143 Louis Armstrong,Elementary,Dual Language,Spanish,Español,General Education,Not Applicable,2020.0,24Q143,Q143,P.S. 143 Louis Armstrong,342400010143.0,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1929-07-01 00:00:00+00:00,Open,Q143,34-74 113 STREET,NY,1024224.0,214520.0,-73.855715,40.755393,403.0,21.0,38100.0,4017560025.0,QN26,North Corona,Justine Lucas,Principal,718-429-5700,718-478-8306,24.0,24.0,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",NYCDOE Borough Office - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,403.0,115.0,24Q143,P.S. 143 Louis Armstrong,2016-17,1709.0,0.0,233.0,266.0,245.0,312.0,333.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.492,869.0,0.508,81.0,0.047,31.0,0.018,1581.0,0.925,0.0,0.0,2.0,0.001,14.0,0.008,0.0,0.0,364.0,0.213,887.0,0.519,1589,93.0%,76.8%,-2147483648.0,331.0,360810381003002.0,40.7557555,3002.0,0.0,36.0,3002.0,210701006115106.0,BK,40.7557555,S,Block 3002,1400434.0,038100,-73.8559186,3.0,25880.0,149.0,-73.8559186,G5040,L,U,081,36081038100.0,36081038100.0,"Census Tract 381, Queens County, New York",7216.0,179.0,611.0,0.0,367.0,0.0,121.0,5918.0,61635.0,0.0248059866962306,0.0846729490022173,0.0,0.05085920177383592,0.0,0.01676829268292683,0.8201219512195121
